url;label;set
www.babyshop.com.png;authorized;train
www.backwash.com.br.png;authorized;train
www.bakkerracingproducts.nl.png;authorized;train
www.barclayandhurst.co.uk.png;authorized;train
www.baseballexpress.com.png;authorized;train
www.basspro.com.png;authorized;train
www.befitting.com.png;authorized;train
www.belk.com.png;authorized;train
www.beseen.gr.png;authorized;train
www.bestbuyeyeglasses.com.png;authorized;train
www.bicimarket.com.png;authorized;train
www.bicyclechain.co.uk.png;authorized;train
www.bigtallfanatics.com.png;authorized;train
www.bike-street.com.png;authorized;train
www.bikebling.com.png;authorized;train
www.bikeshop.no.png;authorized;train
www.biketiresdirect.com.png;authorized;train
www.blauerboardshop.com.png;authorized;train
www.bobwards.com.png;authorized;train
www.brandscycle.com.png;authorized;train
www.braun.co.png;authorized;train
www.brilamsterdam.nl.png;authorized;train
www.brille54.com.png;authorized;train
www.bromleybike.co.uk.png;authorized;train
www.brother2brother.co.uk.png;authorized;train
www.btosports.com.png;authorized;train
www.btv.co.th.png;authorized;train
www.burgundydipper.com.png;authorized;train
www.cabelas.com.png;authorized;train
www.caliroots.com.png;authorized;train
www.cardinamonteiro.com.png;authorized;train
www.careofcarl.com.png;authorized;train
www.cavalierebici.it.png;authorized;train
www.centralsurf.com.br.png;authorized;train
www.centroopticoalpedrete.com.png;authorized;train
www.centrootticorizzo.it.png;authorized;train
www.chaosfishing.com.png;authorized;train
www.chaparral-racing.com.png;authorized;train
www.chilelentes.cl.png;authorized;train
www.christysports.com.png;authorized;train
www.ciclisport.com.png;authorized;train
www.cimaco.com.mx.png;authorized;train
www.cisport.co.uk.png;authorized;train
www.citysports.com.png;authorized;train
www.cleanlinesurf.com.png;authorized;train
www.clearly.ca.png;authorized;train
www.cocky-kontaktni.cz.png;authorized;train
www.coliseu.com.br.png;authorized;train
www.congafasdesol.com.png;authorized;train
www.contactlenses.gr.png;authorized;train
www.coolframes.com.png;authorized;train
www.coolokuliare.sk.png;authorized;train
www.costco.com.png;authorized;train
www.coyoti.com.png;authorized;train
www.crocodileye.com.png;authorized;train
www.cronos-optika.ru.png;authorized;train
www.cyclegear.com.png;authorized;train
www.cykelmagneten.com.png;authorized;train
www.cykloteket.se.png;authorized;train
www.dafiti.cl.png;authorized;train
www.dalescycles.com.png;authorized;train
www.dalpassoshop.it.png;authorized;train
www.danscomp.com.png;authorized;train
www.darksidesnowboards.com.png;authorized;train
www.designereyes.com.png;authorized;train
www.designerframesoutlet.com.png;authorized;train
www.designeriwear.net.png;authorized;train
www.designeroptics.net.png;authorized;train
www.doublest.jp.png;authorized;train
www.dportenis.mx.png;authorized;train
www.dpstreet.mx.png;authorized;train
www.dresscodeclothing.com.png;authorized;train
www.dutyfreedufry.com.br.png;authorized;train
www.e-okuliare.sk.png;authorized;train
www.easternboarder.com.png;authorized;train
www.ebasesloaded.com.png;authorized;train
www.ebay.co.uk.png;authorized;train
www.ecovisionoptica.es.png;authorized;train
www.edinburghbicycle.com.png;authorized;train
www.element72store.com.png;authorized;train
www.elencse.hu.png;authorized;train
www.elightoptika.hu.png;authorized;train
www.elkor.lv.png;authorized;train
www.endicentar.hr.png;authorized;train
www.envyotica.com.br.png;authorized;train
www.eoptika.hu.png;authorized;train
www.eurooptic.com.png;authorized;train
www.evaldsmtb.se.png;authorized;train
www.evike.com.png;authorized;train
www.evo.com.png;authorized;train
www.excelsports.com.png;authorized;train
www.extraoptical.no.png;authorized;train
www.eye-d.gr.png;authorized;train
www.eye-oo.it.png;authorized;train
www.eyeacademy.com.png;authorized;train
www.eyecare-studio.com.png;authorized;train
www.eyecareuniverse.com.png;authorized;train
www.eyegen.com.sg.png;authorized;train
www.eyeglasses.com.png;authorized;train
www.eyelab.gr.png;authorized;train
www.eyeland.gr.png;authorized;train
www.eyerim.sk.png;authorized;train
www.eyesfusion.com.png;authorized;train
www.eyeshop.com.png;authorized;train
www.eyewearthese.com.png;authorized;train
www.eyewish.nl.png;authorized;train
www.eyezz.com.png;authorized;train
www.ezcontacts.com.png;authorized;train
www.factory-pilots.de.png;authorized;train
www.fairwaygolfusa.com.png;authorized;train
www.fairwaystyles.com.png;authorized;train
www.fakeoakleyoutlets.com.png;authorized;train
www.famousfootwear.com.png;authorized;train
www.fanatics.com.png;authorized;train
www.fansedge.com.png;authorized;train
www.fashiondays.hu.png;authorized;train
www.fashioneyewear.co.uk.png;authorized;train
www.fashionoptics.gr.png;authorized;train
www.fasma-optica.gr.png;authorized;train
www.fiene.de.png;authorized;train
www.finishline.com.png;authorized;train
www.firstframe.co.th.png;authorized;train
www.flammerouge.cc.png;authorized;train
www.footballfanatics.com.png;authorized;train
www.foppa.it.png;authorized;train
www.foremostgolf.com.png;authorized;train
www.foss-sport.no.png;authorized;train
www.frank-berghoff.de.png;authorized;train
www.fundgrube.es.png;authorized;train
www.gafas.pl.png;authorized;train
www.gafasdesolymas.com.png;authorized;train
www.galvanishop.com.png;authorized;train
www.gehrke-optik.de.png;authorized;train
www.gertler-online.de.png;authorized;train
www.giuliettieguerra.it.png;authorized;train
www.gkboptical.com.png;authorized;train
www.glasogonmaster.se.png;authorized;train
www.glasses123.co.uk.png;authorized;train
www.glassescorp.co.uk.png;authorized;train
www.glassesdirect.co.uk.png;authorized;train
www.glassespeople.co.kr.png;authorized;train
www.glasstor.com.png;authorized;train
www.golfbase.co.uk.png;authorized;train
www.goodoptics.gr.png;authorized;train
www.goodsports.com.png;authorized;train
www.gooptic.com.png;authorized;train
www.grandoptical.gr.png;authorized;train
www.greatoutdoors.ie.png;authorized;train
www.greavessports.com.png;authorized;train
www.gruppotticasara.it.png;authorized;train
www.gweleo.com.png;authorized;train
www.hargrovescycles.co.uk.png;authorized;train
www.hawaiivirtual.com.br.png;authorized;train
www.hbx.com.png;authorized;train
www.hetzl-hirsch.de.png;authorized;train
www.himalayaoptical.com.png;authorized;train
www.hites.com.png;authorized;train
www.hoergeraete-pohland.de.png;authorized;train
www.hollingsworthcycles.ie.png;authorized;train
www.hosz.pl.png;authorized;train
www.hotsunglass.co.kr.png;authorized;train
www.i-bryle.cz.png;authorized;train
www.ibikes.cl.png;authorized;train
www.intersport.dk.png;authorized;train
www.intersport.no.png;authorized;train
www.jackssurfboards.com.png;authorized;train
www.jamesleonard.com.png;authorized;train
www.jorgeoculista.pt.png;authorized;train
www.joylot.com.png;authorized;train
www.joyoptics.bg.png;authorized;train
www.juwelierluitjens.com.png;authorized;train
www.juweliermeiller.de.png;authorized;train
www.karakassis.gr.png;authorized;train
www.kasparian.gr.png;authorized;train
www.kodano.pl.png;authorized;train
www.kokee.com.br.png;authorized;train
www.koumpios.gr.png;authorized;train
www.krys.com.png;authorized;train
www.laboutiqueofficielle.com.png;authorized;train
www.ladoeste.de.png;authorized;train
www.laopticaonline.es.png;authorized;train
www.lavishspecs.com.png;authorized;train
www.lboshop.it.png;authorized;train
www.leftlanesports.com.png;authorized;train
www.lencse.hu.png;authorized;train
www.lencsek.hu.png;authorized;train
www.lens.cl.png;authorized;train
www.lensa.ro.png;authorized;train
www.lenscrafters.co.in.png;authorized;train
www.lensdirect.com.png;authorized;train
www.lensmaster.ru.png;authorized;train
www.lentiexpress.es.png;authorized;train
www.level6.com.png;authorized;train
www.lids.com.png;authorized;train
www.liverpool.com.mx.png;authorized;train
www.lohade.com.png;authorized;train
www.lojakings.com.br.png;authorized;train
www.lookkata.com.png;authorized;train
www.lordandtaylor.com.png;authorized;train
www.lovell-rugby.co.uk.png;authorized;train
www.luggagebase.com.png;authorized;train
www.lumaxopticos.com.png;authorized;train
www.lunettes.ru.png;authorized;train
www.luxeyeoptical.com.png;authorized;train
www.luxotticaminio.com.png;authorized;train
www.markakis.gr.png;authorized;train
www.marpeopticos.com.png;authorized;train
www.martin-optik-nittenau.de.png;authorized;train
www.maxisport.com.png;authorized;train
www.mcconveycycles.com.png;authorized;train
www.miaburton.com.png;authorized;train
www.midwayusa.com.png;authorized;train
www.migafa.com.png;authorized;train
www.mijnleesbril.nl.png;authorized;train
www.misgafasdesol.com.png;authorized;train
www.misterrunning.com.png;authorized;train
www.mltd.com.png;authorized;train
www.mohsport.no.png;authorized;train
www.momoshop.com.tw.png;authorized;train
www.motorhelmets.com.png;authorized;train
www.mrporter.com.png;authorized;train
www.mtbstore.se.png;authorized;train
www.my-optika.ru.png;authorized;train
www.mymonture.com.png;authorized;train
www.myoptical.gr.png;authorized;train
www.myoptiker.de.png;authorized;train
www.mytheresa.com.png;authorized;train
www.mytriathlon.co.uk.png;authorized;train
www.nativoexclusive.com.png;authorized;train
www.nemezis.net.pl.png;authorized;train
www.nencinisport.it.png;authorized;train
www.neoptic.gr.png;authorized;train
www.net-a-porter.com.png;authorized;train
www.netshoes.com.br.png;authorized;train
www.nordstromrack.com.png;authorized;train
www.nowe-okulary.pl.png;authorized;train
www.nudokki.sk.png;authorized;train
www.o-planet.hu.png;authorized;train
www.o-shop.com.png;authorized;train
www.oakley.com.png;authorized;train
www.occhialidasole.it .png;authorized;train
www.oculosshop.com.br.png;authorized;train
www.ofthalmos.gr.png;authorized;train
www.ohgafas.com.png;authorized;train
www.okularium.pl.png;authorized;train
www.okularymarkowe.pl.png;authorized;train
www.omb.pt.png;authorized;train
www.onwardreserve.com.png;authorized;train
www.opka.gr.png;authorized;train
www.outdoorequipped.com.png;authorized;train
www.outlandusa.com.png;authorized;train
www.ray-ban.com.png;authorized;train
www.168jerseys.cn.png;unauthorized;train
www.aaakingdom.ru.png;unauthorized;train
www.accessoires-by.de.png;unauthorized;train
www.ad-architektur.de.png;unauthorized;train
www.adasat.com.png;unauthorized;train
www.adipositastag.de.png;unauthorized;train
www.ainak.pk.png;unauthorized;train
www.airsoftwarfare.de.png;unauthorized;train
www.amore.org.pe.png;unauthorized;train
www.antartik-records.de.png;unauthorized;train
www.antik-schleiden.de.png;unauthorized;train
www.antwerber.de.png;unauthorized;train
www.argeboden.de.png;unauthorized;train
www.arnold-joosten.de.png;unauthorized;train
www.artmobile.fr.png;unauthorized;train
www.austausch-egm.de.png;unauthorized;train
www.autoglas-weeze.de.png;unauthorized;train
www.autohaus-donecker.de.png;unauthorized;train
www.autolinegmbh.de.png;unauthorized;train
www.awo-westerland.de.png;unauthorized;train
www.ballos-and-friends.de.png;unauthorized;train
www.bartningallee.de.png;unauthorized;train
www.billylynn.de.png;unauthorized;train
www.bluecor.de.png;unauthorized;train
www.boutiquedesarts.fr.png;unauthorized;train
www.bowlingcenter-huerth.de.png;unauthorized;train
www.boxerwaltrop.de.png;unauthorized;train
www.bpfgroup.de.png;unauthorized;train
www.brain-fisher.de.png;unauthorized;train
www.brands-in-fashion.se.png;unauthorized;train
www.brdcopies.ru.png;unauthorized;train
www.brummidienste.de.png;unauthorized;train
www.buyreplicas.ru.png;unauthorized;train
www.buytoday.pk.png;unauthorized;train
www.by-nike.cn.png;unauthorized;train
www.cardosostore.com.br.png;unauthorized;train
www.carlo-baby.de.png;unauthorized;train
www.cflabs.es.png;unauthorized;train
www.chakraflowyoga.de.png;unauthorized;train
www.chashmay.com.pk.png;unauthorized;train
www.cheap-bags.ru.png;unauthorized;train
www.cheap4world.ru.png;unauthorized;train
www.cheapjerseyschoose.com.cn.png;unauthorized;train
www.ck-contrain.de.png;unauthorized;train
www.co2-tshirt.de.png;unauthorized;train
www.convershare.es.png;unauthorized;train
www.corddumrese.de.png;unauthorized;train
www.cruise-list.de.png;unauthorized;train
www.decooutlet.es.png;unauthorized;train
www.defstone3d.de.png;unauthorized;train
www.discountshoesbar.de.png;unauthorized;train
www.discountshopjersey.cn.png;unauthorized;train
www.dodax.de.png;unauthorized;train
www.dprisa.store.png;unauthorized;train
www.dvdvision.fr.png;unauthorized;train
www.eachsee.com.png;unauthorized;train
www.eastern-asia-trade.de.png;unauthorized;train
www.edgarrodo.de.png;unauthorized;train
www.ehe-ratgeber.de.png;unauthorized;train
www.einblattpapier.de.png;unauthorized;train
www.elbtal-manufaktur.de.png;unauthorized;train
www.ergopet.de.png;unauthorized;train
www.esgibteinenweg.de.png;unauthorized;train
www.esoterik-kurse.de.png;unauthorized;train
www.ester-vosatkova-cesta-je-zivot.cz.png;unauthorized;train
www.etec-t.de.png;unauthorized;train
www.etilang.pl.png;unauthorized;train
www.eyeglassesdepot.com.png;unauthorized;train
www.familie-schoeps.de.png;unauthorized;train
www.farbberatung-kiel.de.png;unauthorized;train
www.fashionhandbags.cn.png;unauthorized;train
www.fashionrepsfam.ru.png;unauthorized;train
www.fassdesign.de.png;unauthorized;train
www.fasten-saarland.de.png;unauthorized;train
www.fewo-zingst-ahrens.de.png;unauthorized;train
www.fightclub-kassel.de.png;unauthorized;train
www.fliesen-miller.de.png;unauthorized;train
www.flightcorp.co.nz.png;unauthorized;train
www.flugzeug-landungen.de.png;unauthorized;train
www.fourstyle.de.png;unauthorized;train
www.fratelliservizi.it.png;unauthorized;train
www.gafasdecolombia.com.png;unauthorized;train
www.gartentraum-in-stein.de.png;unauthorized;train
www.gavelock.co.png;unauthorized;train
www.gds-sasbach.de.png;unauthorized;train
www.gerd-lehnert.de.png;unauthorized;train
www.germann-consult.de.png;unauthorized;train
www.getit.pk.png;unauthorized;train
www.glasses.ua.png;unauthorized;train
www.glasses79.ru.png;unauthorized;train
www.glassesmart.pk.png;unauthorized;train
www.glassinpocket.com.png;unauthorized;train
www.glassu2022.cz.png;unauthorized;train
www.gogoyeezy.cn.png;unauthorized;train
www.golfstormers.de.png;unauthorized;train
www.grammer-solarbau.de.png;unauthorized;train
www.gutachten-rew.de.png;unauthorized;train
www.hacemosweb.mx.png;unauthorized;train
www.handy-fabrik24.de.png;unauthorized;train
www.hansische-frouwen.de.png;unauthorized;train
www.hats-kicks.cn.png;unauthorized;train
www.heethey.de.png;unauthorized;train
www.heimkaup.is.png;unauthorized;train
www.helloitsme.fr.png;unauthorized;train
www.henschke-kanzeln.de.png;unauthorized;train
www.holbrook.cz.png;unauthorized;train
www.holbrook.it.png;unauthorized;train
www.hookstrades.cn.png;unauthorized;train
www.hosting-hier.de.png;unauthorized;train
www.ibyteclub.fr.png;unauthorized;train
www.iconiclens.ro.png;unauthorized;train
www.intersearch.es.png;unauthorized;train
www.irisperschmann.de.png;unauthorized;train
www.jbags.cn.png;unauthorized;train
www.jerseysshowjerseys.cn.png;unauthorized;train
www.jobs-aktuell-bb.de.png;unauthorized;train
www.jordan-holzwelten.de.png;unauthorized;train
www.kai-nabi.de.png;unauthorized;train
www.karo-fotokunst.de.png;unauthorized;train
www.kath-kiga-bockhorn.de.png;unauthorized;train
www.kickzhome.ru.png;unauthorized;train
www.kita24-online.de.png;unauthorized;train
www.kleinheidt.de.png;unauthorized;train
www.knopf-saiten.de.png;unauthorized;train
www.kreuzederconsult.de.png;unauthorized;train
www.kunsthandwerk-tour.de.png;unauthorized;train
www.kys-photography.de.png;unauthorized;train
www.la-grande-cave.de.png;unauthorized;train
www.lacnerayban.sk.png;unauthorized;train
www.lamaisondesgalets.fr.png;unauthorized;train
www.langepuche.de.png;unauthorized;train
www.laptopscreen.es.png;unauthorized;train
www.lecourtilsaintroch.fr.png;unauthorized;train
www.leisurewind.ru.png;unauthorized;train
www.lenteshop.com.ar.png;unauthorized;train
www.lloveoculosstore.com.br.png;unauthorized;train
www.location-am-see.de.png;unauthorized;train
www.loeserung.de.png;unauthorized;train
www.loveoculosbrasil.com.br.png;unauthorized;train
www.lutzkraemer.de.png;unauthorized;train
www.luxurywatches.pk.png;unauthorized;train
www.mafoshop.de.png;unauthorized;train
www.mainzerhaus.de.png;unauthorized;train
www.makitree.it.png;unauthorized;train
www.marlene-blesse.de.png;unauthorized;train
www.mbeshop.de.png;unauthorized;train
www.md-grussendorf.de.png;unauthorized;train
www.med-onspace.de.png;unauthorized;train
www.menzoptik.de.png;unauthorized;train
www.mieterberater.de.png;unauthorized;train
www.mksell.ru.png;unauthorized;train
www.mkstylish.ru.png;unauthorized;train
www.modafina.com.br.png;unauthorized;train
www.multilingualcareers.de.png;unauthorized;train
www.mywatches.com.pk.png;unauthorized;train
www.nasto-zwerge.de.png;unauthorized;train
www.ngocrayban.com.vn.png;unauthorized;train
www.nowjerseys.cn.png;unauthorized;train
www.o4ki.ua.png;unauthorized;train
www.oakleyoutlet.cc.png;unauthorized;train
www.oakleyoutletwebsite.us.png;unauthorized;train
www.oakleysunglassescheap.com.co.png;unauthorized;train
www.oaklstore.com.png;unauthorized;train
www.ochilabg.net.png;unauthorized;train
www.oculosaviador.pt.png;unauthorized;train
www.odin-bau.de.png;unauthorized;train
www.officialfansjerseys.cn.png;unauthorized;train
www.officialjerseycheap.cn.png;unauthorized;train
www.offshore-kurs.de.png;unauthorized;train
www.onedayonly.co.za.png;unauthorized;train
www.online-musikstunde.de.png;unauthorized;train
www.onlinejerseysclub.cn.png;unauthorized;train
www.onlinejerseyworld.cn.png;unauthorized;train
www.onlinewatches.com.pk.png;unauthorized;train
www.onlinewatches.pk.png;unauthorized;train
www.open-chords.de.png;unauthorized;train
www.ostseelocations.de.png;unauthorized;train
www.oticasverao.com.br.png;unauthorized;train
www.ourjerseys.cn.png;unauthorized;train
www.palmratgeber.de.png;unauthorized;train
www.parfym24.se.png;unauthorized;train
www.paulinatruchan.pl.png;unauthorized;train
www.paylessjerseyswholesale.ru.png;unauthorized;train
www.pedal-tram.de.png;unauthorized;train
www.pentasys-consulting.de.png;unauthorized;train
www.perfectboutique.ru.png;unauthorized;train
www.perfectreplica.pk.png;unauthorized;train
www.perfectrolex.pk.png;unauthorized;train
www.pescafresca.es.png;unauthorized;train
www.peter-plennis.de.png;unauthorized;train
www.plasticmesh.de.png;unauthorized;train
www.pleasantunboxing.cn.png;unauthorized;train
www.politikaufstellung.de.png;unauthorized;train
www.ponygefluester.de.png;unauthorized;train
www.power-of-wind.de.png;unauthorized;train
www.prime-time.pl.png;unauthorized;train
www.privatesportshop.it.png;unauthorized;train
www.profile-ts.com.png;unauthorized;train
www.promobil-usedom.de.png;unauthorized;train
www.proteinliebe.de.png;unauthorized;train
www.pruem-wenzelbach.de.png;unauthorized;train
www.puggle-babys.de.png;unauthorized;train
www.qiqibrand.cc.png;unauthorized;train
www.r-b-store.ru.png;unauthorized;train
www.rabe-energie.de.png;unauthorized;train
www.rabe-licht.de.png;unauthorized;train
www.rad-trikots.de.png;unauthorized;train
www.rath-kerstin.de.png;unauthorized;train
www.ray-ban-msk.ru.png;unauthorized;train
www.rayban-ukraine.com.ua.png;unauthorized;train
www.rayban1937.ru.png;unauthorized;train
www.raybanclearancecanada.ca.png;unauthorized;train
www.raybanco.com.ua.png;unauthorized;train
www.raybanecuador.com.png;unauthorized;train
www.raybanmarket.ir.png;unauthorized;train
www.raybanshop.com.vn.png;unauthorized;train
www.raybanstore.com.ua.png;unauthorized;train
www.raybanwebshop.com.png;unauthorized;train
www.rb-glasses.ru.png;unauthorized;train
www.rb-russia.ru.png;unauthorized;train
www.rbcuu.net.png;unauthorized;train
www.rbperu.com.pe.png;unauthorized;train
www.reflexions.pk.png;unauthorized;train
www.reichenberg-apotheke.de.png;unauthorized;train
www.reiki-bad-nauheim.de.png;unauthorized;train
www.repkick.cn.png;unauthorized;train
